HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
29QSV7WGKCCVQNUW95UMRAPQ91F2SC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,22N7WGKCCVLL8E1N2O8AZQ4CMW14U3,ARB4PAABFRZA4,Submitted,Sun Dec 08 20:23:12 GMT 2013,Sun Dec 08 20:28:41 GMT 2013,Tue Dec 10 12:28:41 PST 2013,,,,329,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509,0,0,0,,
29QSV7WGKCCVQNUW95UMRAPQ91F2SC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,26W0SPW1INMHL0HOI5EAL6BFZONG3R,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 19:06:26 GMT 2013,Sun Dec 08 19:07:26 GMT 2013,Tue Dec 10 11:07:26 PST 2013,,,,60,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509,0,0,0,,
29QSV7WGKCCVQNUW95UMRAPQ91F2SC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2BANMHGYQ4J3SC2QAHDFPOYYV29M9M,A198SS8SV0LWKB,Submitted,Sun Dec 08 19:23:36 GMT 2013,Sun Dec 08 19:24:33 GMT 2013,Tue Dec 10 11:24:33 PST 2013,,,,57,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509,0,0,0,,
29QSV7WGKCCVQNUW95UMRAPQ91F2SC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2IDZ6R70G5R9DFZ32X576SST07TP9U,A2DUKWR9I6FFZV,Submitted,Sun Dec 08 22:51:17 GMT 2013,Sun Dec 08 22:53:02 GMT 2013,Tue Dec 10 14:53:02 PST 2013,,,,105,100% (2/2),100% (2/2),100% (2/2),http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509,0,0,0,,
29QSV7WGKCCVQNUW95UMRAPQ91F2SC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2NUAC9KSSZVX24HO4WLK0OYG0R5K2O,AHP3TKMY58D8Z,Submitted,Sun Dec 08 20:00:10 GMT 2013,Sun Dec 08 20:00:27 GMT 2013,Tue Dec 10 12:00:27 PST 2013,,,,17,100% (79/79),100% (79/79),100% (79/79),http://www.buzzfeed.com/georgey/stalkers-these-21-songs-are-written-about-you-f061#-8213988017259395780,http://www.buzzfeed.com/scottl28/leslie-knope-is-corrupt-and-deserved-to-be-recalle-am08#-8256053668066548318,http://www.buzzfeed.com/jenlewis/who-said-it-jennifer-lawrence-or-liz-lemon#-8239782650278192509,0,0,0,,
2BC00OQKKA4INUZC1WT6I0EW516YY3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,27MLRGNTBJ3MRFOPERYNG2KHOITU8W,ARB4PAABFRZA4,Submitted,Sun Dec 08 19:02:44 GMT 2013,Sun Dec 08 19:05:25 GMT 2013,Tue Dec 10 11:05:25 PST 2013,,,,161,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250,0,0,0,,
2BC00OQKKA4INUZC1WT6I0EW516YY3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2C521O3W5XH0ORGCH4BYOPLS2GKHBP,AHP3TKMY58D8Z,Submitted,Sun Dec 08 22:16:20 GMT 2013,Sun Dec 08 22:16:37 GMT 2013,Tue Dec 10 14:16:37 PST 2013,,,,17,100% (79/79),100% (79/79),100% (79/79),http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250,0,0,0,,
2BC00OQKKA4INUZC1WT6I0EW516YY3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2HW6OQ1SNQQ7V8YK43HKMNR1F2ZQ63,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 19:28:58 GMT 2013,Sun Dec 08 19:29:28 GMT 2013,Tue Dec 10 11:29:28 PST 2013,,,,30,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250,0,0,0,,
2BC00OQKKA4INUZC1WT6I0EW516YY3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2MOA6X3YOCCF5EGPJZGTSNIIA7PPQ8,A198SS8SV0LWKB,Submitted,Sun Dec 08 19:20:38 GMT 2013,Sun Dec 08 19:21:35 GMT 2013,Tue Dec 10 11:21:35 PST 2013,,,,57,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250,0,0,0,,
2BC00OQKKA4INUZC1WT6I0EW516YY3,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 19:02:31 GMT 2013,5,BatchId:1354558;,3600,172800,Mon Dec 09 19:02:31 GMT 2013,,,2Y1Z6KW4ZMAZMJIBKHH0YNNV4QA7GO,A3E5ET7SA00PP8,Submitted,Sun Dec 08 19:40:50 GMT 2013,Sun Dec 08 19:42:04 GMT 2013,Tue Dec 10 11:42:04 PST 2013,,,,74,100% (74/74),100% (74/74),100% (74/74),http://www.buzzfeed.com/rachelzarrell/why-sharkeisha-is-trending-on-twitter#-8399117216948380386,http://www.buzzfeed.com/rachelzarrell/dr-dan-turns-your-favorite-characters-into-delicious-pancake#-8367747540250884546,http://www.buzzfeed.com/leonoraepstein/festive-beauty-products-perfect-for-the-holidays#-8321381601762234250,0,0,0,,
