HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
27G2RCJK63ZVJ58BZMLIKQ9JQUS7W7,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:42 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:42 GMT 2013,,,27CO2L92HECWF8ONXQ3CP0CPIT3GHW,A198SS8SV0LWKB,Submitted,Sun Dec 08 18:29:49 GMT 2013,Sun Dec 08 18:31:16 GMT 2013,Tue Dec 10 10:31:16 PST 2013,,,,87,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/andrewkaczynski/andrew-cuomo-i-think-trail-derailment-going-to-be-speed-rela#5684587287090645918,http://www.buzzfeed.com/danmartin/tom-daley-on-coming-out-it-was-a-terrifying-decison-to-make#5632456642947063398,http://www.buzzfeed.com/papergirl/15-gifts-for-the-quentin-tarantino-fans-on-your-li-aatq#5666780820438684269,0,0,0,,
27G2RCJK63ZVJ58BZMLIKQ9JQUS7W7,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:42 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:42 GMT 2013,,,2DVFDEY5COW0QIIJ2A3RPLC68VTU3U,A6TLQCPSSXUUU,Submitted,Sun Dec 08 16:06:17 GMT 2013,Sun Dec 08 16:07:00 GMT 2013,Tue Dec 10 08:07:00 PST 2013,,,,43,100% (54/54),100% (54/54),100% (54/54),http://www.buzzfeed.com/andrewkaczynski/andrew-cuomo-i-think-trail-derailment-going-to-be-speed-rela#5684587287090645918,http://www.buzzfeed.com/danmartin/tom-daley-on-coming-out-it-was-a-terrifying-decison-to-make#5632456642947063398,http://www.buzzfeed.com/papergirl/15-gifts-for-the-quentin-tarantino-fans-on-your-li-aatq#5666780820438684269,1,0,0,,
27G2RCJK63ZVJ58BZMLIKQ9JQUS7W7,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:42 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:42 GMT 2013,,,2RX7DZKPFE4ELF8XL4WLII9NC5E5F7,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 19:07:27 GMT 2013,Sun Dec 08 19:08:11 GMT 2013,Tue Dec 10 11:08:11 PST 2013,,,,44,100% (35/35),100% (35/35),100% (35/35),http://www.buzzfeed.com/andrewkaczynski/andrew-cuomo-i-think-trail-derailment-going-to-be-speed-rela#5684587287090645918,http://www.buzzfeed.com/danmartin/tom-daley-on-coming-out-it-was-a-terrifying-decison-to-make#5632456642947063398,http://www.buzzfeed.com/papergirl/15-gifts-for-the-quentin-tarantino-fans-on-your-li-aatq#5666780820438684269,0,0,0,,
27G2RCJK63ZVJ58BZMLIKQ9JQUS7W7,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:42 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:42 GMT 2013,,,2VSXULRGNTBJ8ODXW76PHN62XQI6S6,ARB4PAABFRZA4,Submitted,Sun Dec 08 18:34:11 GMT 2013,Sun Dec 08 18:34:51 GMT 2013,Tue Dec 10 10:34:51 PST 2013,,,,40,100% (23/23),100% (23/23),100% (23/23),http://www.buzzfeed.com/andrewkaczynski/andrew-cuomo-i-think-trail-derailment-going-to-be-speed-rela#5684587287090645918,http://www.buzzfeed.com/danmartin/tom-daley-on-coming-out-it-was-a-terrifying-decison-to-make#5632456642947063398,http://www.buzzfeed.com/papergirl/15-gifts-for-the-quentin-tarantino-fans-on-your-li-aatq#5666780820438684269,0,0,0,,
2UNNQYN5F3Q0OIWDXOEC6YB4E4AD9G,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:40 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:40 GMT 2013,,,26CUDD8XMB3Q8BQKA8LTY6T4R4YEPI,A2ZBYVQLDUZOV7,Submitted,Sun Dec 08 17:57:29 GMT 2013,Sun Dec 08 17:58:15 GMT 2013,Tue Dec 10 09:58:15 PST 2013,,,,46,100% (35/35),100% (35/35),100% (35/35),http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200,http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845,0,0,0,,
2UNNQYN5F3Q0OIWDXOEC6YB4E4AD9G,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:40 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:40 GMT 2013,,,2I3727M0IGFKMFSQXHJVP4VI136EZ4,A198SS8SV0LWKB,Submitted,Sun Dec 08 18:35:55 GMT 2013,Sun Dec 08 18:36:48 GMT 2013,Tue Dec 10 10:36:48 PST 2013,,,,53,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200,http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845,0,0,0,,
2UNNQYN5F3Q0OIWDXOEC6YB4E4AD9G,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:40 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:40 GMT 2013,,,2KSRYNJ92NJKR2WVLLKURYW2T2YB6C,AHP3TKMY58D8Z,Submitted,Sun Dec 08 19:52:31 GMT 2013,Sun Dec 08 19:52:53 GMT 2013,Tue Dec 10 11:52:53 PST 2013,,,,22,100% (54/54),100% (54/54),100% (54/54),http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200,http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845,0,0,0,,
2UNNQYN5F3Q0OIWDXOEC6YB4E4AD9G,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:40 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:40 GMT 2013,,,2S20RYNJ92NJPORPAOAT4HYWFOQ5AH,A6TLQCPSSXUUU,Submitted,Sun Dec 08 14:04:52 GMT 2013,Sun Dec 08 14:05:27 GMT 2013,Tue Dec 10 06:05:27 PST 2013,,,,35,100% (54/54),100% (54/54),100% (54/54),http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200,http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845,0,0,0,,
2UNNQYN5F3Q0OIWDXOEC6YB4E4AD9G,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:40 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:40 GMT 2013,,,2XDVWJ5OPB0Y0IQSXONBHEP97CC4W2,A3E5ET7SA00PP8,Submitted,Sun Dec 08 20:24:06 GMT 2013,Sun Dec 08 20:25:28 GMT 2013,Tue Dec 10 12:25:28 PST 2013,,,,82,100% (31/31),100% (31/31),100% (31/31),http://www.buzzfeed.com/marianthomas/42-pieces-of-definitive-proof-that-you-might-possibly-be-arm#3371180018003179200,http://www.buzzfeed.com/adriancarrasquillo/dogs-watching-the-national-dog-show-is-the-best-part-of-than#3364325658604289760,http://www.buzzfeed.com/justinabarca/this-is-the-saddest-most-disgusting-thanksgiving-feast-ever#336717256484434845,0,0,0,,
28K4SMEZZ2MIPOETTAG9838T1LYL48,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 05:29:40 GMT 2013,5,BatchId:1354244;,3600,172800,Mon Dec 09 05:29:40 GMT 2013,,,277B0HFL42J1Q0WSA9T7W0IGSTOL06,A198SS8SV0LWKB,Submitted,Sun Dec 08 18:50:32 GMT 2013,Sun Dec 08 18:51:49 GMT 2013,Tue Dec 10 10:51:49 PST 2013,,,,77,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/javim2/20-contributions-90s-blondes-made-to-society-bw9q#340728217584857976,http://www.buzzfeed.com/briangalindo/photos-of-the-oc-premiere-party-that-will-take-you-back-t#3451179189035995558,http://www.buzzfeed.com/mattbellassai/colton-haynes-sings-is-officially-the-most-perfect-human-eve#3380289864943586345,0,0,0,,
