HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
297W1INMHGYQ9LU79DXBPMFFTMXJ6L,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,24QT3DHJHP4BIFB030ZR2X9XGP92VP,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 18:10:42 GMT 2013,Sun Dec 08 18:11:46 GMT 2013,Tue Dec 10 10:11:46 PST 2013,Sun Dec 08 10:39:20 PST 2013,,,64,100% (4/4),100% (4/4),100% (4/4),http://www.buzzfeed.com/ryanjoeben/13-packing-peanuts-that-look-like-famous-celebriti-h9rx#-3084365191481474203,http://www.buzzfeed.com/mattlynley/google-wallet-is-surprisingly-still-alive-and-kicking#-3058089711079004926,http://www.buzzfeed.com/mjs538/why-we-all-need-to-start-using-the-word-quiche#-3040541663457496517,0,0,0,,
297W1INMHGYQ9LU79DXBPMFFTMXJ6L,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,2HOGKCCVLL3CF5U6GCGQEC9N337W64,A2376IZ3LR4VI4,Approved,Sun Dec 08 16:05:34 GMT 2013,Sun Dec 08 16:06:17 GMT 2013,Tue Dec 10 08:06:17 PST 2013,Sun Dec 08 10:39:19 PST 2013,,,43,100% (2/2),100% (2/2),100% (2/2),http://www.buzzfeed.com/ryanjoeben/13-packing-peanuts-that-look-like-famous-celebriti-h9rx#-3084365191481474203,http://www.buzzfeed.com/mattlynley/google-wallet-is-surprisingly-still-alive-and-kicking#-3058089711079004926,http://www.buzzfeed.com/mjs538/why-we-all-need-to-start-using-the-word-quiche#-3040541663457496517,0,0,0,,
297W1INMHGYQ9LU79DXBPMFFTMXJ6L,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,2PKVGULF395S18E00HJ3XYNJO6BBP3,A6TLQCPSSXUUU,Approved,Sun Dec 08 14:01:45 GMT 2013,Sun Dec 08 14:02:45 GMT 2013,Tue Dec 10 06:02:45 PST 2013,Sun Dec 08 10:39:13 PST 2013,,,60,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/ryanjoeben/13-packing-peanuts-that-look-like-famous-celebriti-h9rx#-3084365191481474203,http://www.buzzfeed.com/mattlynley/google-wallet-is-surprisingly-still-alive-and-kicking#-3058089711079004926,http://www.buzzfeed.com/mjs538/why-we-all-need-to-start-using-the-word-quiche#-3040541663457496517,0,0,0,,
297W1INMHGYQ9LU79DXBPMFFTMXJ6L,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,2Z8FL6VCPWZ9WP4GHQM127SNGL98NP,A198SS8SV0LWKB,Approved,Sun Dec 08 04:16:49 GMT 2013,Sun Dec 08 04:18:13 GMT 2013,Mon Dec 09 20:18:13 PST 2013,Sun Dec 08 10:39:12 PST 2013,,,84,100% (31/31),100% (31/31),100% (31/31),http://www.buzzfeed.com/ryanjoeben/13-packing-peanuts-that-look-like-famous-celebriti-h9rx#-3084365191481474203,http://www.buzzfeed.com/mattlynley/google-wallet-is-surprisingly-still-alive-and-kicking#-3058089711079004926,http://www.buzzfeed.com/mjs538/why-we-all-need-to-start-using-the-word-quiche#-3040541663457496517,0,0,0,,
2U0PDOBDDP8POYBECFZXWB3Q8YZ2DC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,25Y6RLPHIT3H0Y1FJKX2XJQ2EFD9H1,ARX0S1CIDJLOX,Submitted,Sun Dec 08 02:48:16 GMT 2013,Sun Dec 08 02:55:56 GMT 2013,Mon Dec 09 18:55:56 PST 2013,,,,460,100% (9/9),100% (9/9),100% (9/9),http://www.buzzfeed.com/mjkiebus/the-shocking-truth-behind-kobe-bryants-and-lionel-messis-reh#-3117296621036200540,http://www.buzzfeed.com/andrewkaczynski/senate-hearing-will-explore-amazon-drones#-3094921393922987699,http://www.buzzfeed.com/mlew15/29-truly-terrible-tattoos-h0se#-3111450482395674313,1,0,1,,
2U0PDOBDDP8POYBECFZXWB3Q8YZ2DC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,27MLRGNTBJ3MRFOPERYNG2KHOHI8UX,A6TLQCPSSXUUU,Submitted,Sun Dec 08 13:59:24 GMT 2013,Sun Dec 08 14:00:17 GMT 2013,Tue Dec 10 06:00:17 PST 2013,,,,53,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/mjkiebus/the-shocking-truth-behind-kobe-bryants-and-lionel-messis-reh#-3117296621036200540,http://www.buzzfeed.com/andrewkaczynski/senate-hearing-will-explore-amazon-drones#-3094921393922987699,http://www.buzzfeed.com/mlew15/29-truly-terrible-tattoos-h0se#-3111450482395674313,1,0,0,,
2U0PDOBDDP8POYBECFZXWB3Q8YZ2DC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,2IBHSTLB3L0FGL02NDAETREVRD6IUY,A198SS8SV0LWKB,Submitted,Sun Dec 08 04:22:52 GMT 2013,Sun Dec 08 04:25:10 GMT 2013,Mon Dec 09 20:25:10 PST 2013,,,,138,100% (31/31),100% (31/31),100% (31/31),http://www.buzzfeed.com/mjkiebus/the-shocking-truth-behind-kobe-bryants-and-lionel-messis-reh#-3117296621036200540,http://www.buzzfeed.com/andrewkaczynski/senate-hearing-will-explore-amazon-drones#-3094921393922987699,http://www.buzzfeed.com/mlew15/29-truly-terrible-tattoos-h0se#-3111450482395674313,0,0,0,,
2U0PDOBDDP8POYBECFZXWB3Q8YZ2DC,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:46 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:46 GMT 2013,,,2S9PCGJ2D21O8YWHG2APZSI2X6P5BQ,AHP3TKMY58D8Z,Submitted,Sun Dec 08 02:35:10 GMT 2013,Sun Dec 08 02:35:30 GMT 2013,Mon Dec 09 18:35:30 PST 2013,,,,20,100% (26/26),100% (26/26),100% (26/26),http://www.buzzfeed.com/mjkiebus/the-shocking-truth-behind-kobe-bryants-and-lionel-messis-reh#-3117296621036200540,http://www.buzzfeed.com/andrewkaczynski/senate-hearing-will-explore-amazon-drones#-3094921393922987699,http://www.buzzfeed.com/mlew15/29-truly-terrible-tattoos-h0se#-3111450482395674313,1,0,1,,
2JP4J79KQW61DPVQTZ6CN45XH3TKII,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:47 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:47 GMT 2013,,,22IV66RLPHIT8JMG9XBIG2NJ3B67FL,A2KLDW5VRXUJ8S,Approved,Sun Dec 08 17:36:37 GMT 2013,Sun Dec 08 17:37:47 GMT 2013,Tue Dec 10 09:37:47 PST 2013,Sun Dec 08 10:39:05 PST 2013,,,70,100% (16/16),100% (16/16),100% (16/16),http://www.buzzfeed.com/ariellecalderon/the-most-memorable-chrismukkah-moments-from-the-oc#-4768196118820299678,http://www.buzzfeed.com/hunterschwarz/nelson-mandela-was-on-a-us-terror-watch-list-until-2008#-4650554057131966631,http://www.buzzfeed.com/adamellis/ranking-cosby-sweaters#-4640024271723197825,0,0,0,,
2JP4J79KQW61DPVQTZ6CN45XH3TKII,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:47 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:47 GMT 2013,,,2ERMAZHHRRLFV2F7MXIHBKHOMMRDMV,AHP3TKMY58D8Z,Approved,Sun Dec 08 02:37:11 GMT 2013,Sun Dec 08 02:43:34 GMT 2013,Mon Dec 09 18:43:34 PST 2013,Sun Dec 08 10:39:18 PST 2013,,,383,100% (26/26),100% (26/26),100% (26/26),http://www.buzzfeed.com/ariellecalderon/the-most-memorable-chrismukkah-moments-from-the-oc#-4768196118820299678,http://www.buzzfeed.com/hunterschwarz/nelson-mandela-was-on-a-us-terror-watch-list-until-2008#-4650554057131966631,http://www.buzzfeed.com/adamellis/ranking-cosby-sweaters#-4640024271723197825,0,1,0,,
2JP4J79KQW61DPVQTZ6CN45XH3TKII,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:47 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:47 GMT 2013,,,2QFTBJ3MMDX5KRY754BHL9MDAWGCY7,A6TLQCPSSXUUU,Approved,Sun Dec 08 15:18:18 GMT 2013,Sun Dec 08 15:22:35 GMT 2013,Tue Dec 10 07:22:35 PST 2013,Sun Dec 08 10:39:20 PST 2013,,,257,100% (18/18),100% (18/18),100% (18/18),http://www.buzzfeed.com/ariellecalderon/the-most-memorable-chrismukkah-moments-from-the-oc#-4768196118820299678,http://www.buzzfeed.com/hunterschwarz/nelson-mandela-was-on-a-us-terror-watch-list-until-2008#-4650554057131966631,http://www.buzzfeed.com/adamellis/ranking-cosby-sweaters#-4640024271723197825,0,0,0,,
2JP4J79KQW61DPVQTZ6CN45XH3TKII,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 02:28:47 GMT 2013,5,BatchId:1354138;,3600,172800,Mon Dec 09 02:28:47 GMT 2013,,,2TVNAB6BFMFFT0P2S3KJPDGE5KFIVN,A198SS8SV0LWKB,Approved,Sun Dec 08 04:23:18 GMT 2013,Sun Dec 08 04:25:22 GMT 2013,Mon Dec 09 20:25:22 PST 2013,Sun Dec 08 10:39:06 PST 2013,,,124,100% (31/31),100% (31/31),100% (31/31),http://www.buzzfeed.com/ariellecalderon/the-most-memorable-chrismukkah-moments-from-the-oc#-4768196118820299678,http://www.buzzfeed.com/hunterschwarz/nelson-mandela-was-on-a-us-terror-watch-list-until-2008#-4650554057131966631,http://www.buzzfeed.com/adamellis/ranking-cosby-sweaters#-4640024271723197825,0,0,0,,
