HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
2DM0SPW1INMHL0HOI5EAL6BFR4M3G5,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,28GCCF0CP5KXUV97HKOYQ4PMKX4WV3,A2ZBYVQLDUZOV7,Submitted,Mon Dec 09 12:01:28 GMT 2013,Mon Dec 09 12:02:02 GMT 2013,Wed Dec 11 04:02:02 PST 2013,,,,34,100% (145/145),100% (145/145),100% (145/145),http://www.buzzfeed.com/mccarricksean/50-things-that-comics-imply-about-christmas-fjmu#-7928283164099302795,http://www.buzzfeed.com/kristinchirico/television-in-2003-vs-2013#2972203443993562418,http://www.buzzfeed.com/notmonroe/16-twists-on-instant-hot-cocoa-gg32#-4142149997932336499,0,0,0,,
2DM0SPW1INMHL0HOI5EAL6BFR4M3G5,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2KNKI62NJQ21C4QT8S86LKLC8NVUMX,A3E5ET7SA00PP8,Submitted,Sun Dec 08 23:43:58 GMT 2013,Sun Dec 08 23:45:55 GMT 2013,Tue Dec 10 15:45:55 PST 2013,,,,117,100% (95/95),100% (95/95),100% (95/95),http://www.buzzfeed.com/mccarricksean/50-things-that-comics-imply-about-christmas-fjmu#-7928283164099302795,http://www.buzzfeed.com/kristinchirico/television-in-2003-vs-2013#2972203443993562418,http://www.buzzfeed.com/notmonroe/16-twists-on-instant-hot-cocoa-gg32#-4142149997932336499,0,0,0,,
2DM0SPW1INMHL0HOI5EAL6BFR4M3G5,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2UEN9U8P9Y38YYNHH5JU8IM0W2LWFI,ARB4PAABFRZA4,Submitted,Sun Dec 08 20:50:12 GMT 2013,Sun Dec 08 20:54:38 GMT 2013,Tue Dec 10 12:54:38 PST 2013,,,,266,100% (128/128),100% (128/128),100% (128/128),http://www.buzzfeed.com/mccarricksean/50-things-that-comics-imply-about-christmas-fjmu#-7928283164099302795,http://www.buzzfeed.com/kristinchirico/television-in-2003-vs-2013#2972203443993562418,http://www.buzzfeed.com/notmonroe/16-twists-on-instant-hot-cocoa-gg32#-4142149997932336499,0,0,0,,
2DM0SPW1INMHL0HOI5EAL6BFR4M3G5,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2ZO1INMHGYQ4O5EUA82FWFFOB7G7KG,A26L95RMC7I9TB,Submitted,Mon Dec 09 06:48:59 GMT 2013,Mon Dec 09 06:50:50 GMT 2013,Tue Dec 10 22:50:50 PST 2013,,,,111,100% (17/17),100% (17/17),100% (17/17),http://www.buzzfeed.com/mccarricksean/50-things-that-comics-imply-about-christmas-fjmu#-7928283164099302795,http://www.buzzfeed.com/kristinchirico/television-in-2003-vs-2013#2972203443993562418,http://www.buzzfeed.com/notmonroe/16-twists-on-instant-hot-cocoa-gg32#-4142149997932336499,0,1,0,,
27PQ67051QKCSTSMSS317MGI5KLFZF,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,254NHMVHVKCJ53S419VJH9KQ9FM359,A179VVX2QGAJK0,Submitted,Sun Dec 08 23:55:30 GMT 2013,Mon Dec 09 00:03:29 GMT 2013,Tue Dec 10 16:03:29 PST 2013,,,,479,100% (7/7),100% (7/7),100% (7/7),http://www.buzzfeed.com/jessicamisener/29-reasons-jon-stewart-is-the-most-perfect-man-on-earth#8323060580387745971,http://www.buzzfeed.com/rachelzarrell/this-epic-note-passing-war-on-a-delayed-flight-wins-thanksgi#-91037916206573008,http://www.buzzfeed.com/joelanderson/the-sexual-assault-investigation-of-the-heisman-frontrunner#-4165104985903128402,0,1,0,,
27PQ67051QKCSTSMSS317MGI5KLFZF,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,26R9RNDWIOV1X9J72FKG413YQ8OVGB,ARX0S1CIDJLOX,Submitted,Sun Dec 08 22:48:09 GMT 2013,Sun Dec 08 23:01:09 GMT 2013,Tue Dec 10 15:01:09 PST 2013,,,,780,100% (25/25),100% (25/25),100% (25/25),http://www.buzzfeed.com/jessicamisener/29-reasons-jon-stewart-is-the-most-perfect-man-on-earth#8323060580387745971,http://www.buzzfeed.com/rachelzarrell/this-epic-note-passing-war-on-a-delayed-flight-wins-thanksgi#-91037916206573008,http://www.buzzfeed.com/joelanderson/the-sexual-assault-investigation-of-the-heisman-frontrunner#-4165104985903128402,0,1,0,,
27PQ67051QKCSTSMSS317MGI5KLFZF,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2VNWJ5OPB0YVL1ZILY27OP9UGADX5T,ARB4PAABFRZA4,Submitted,Sun Dec 08 20:58:53 GMT 2013,Sun Dec 08 20:59:29 GMT 2013,Tue Dec 10 12:59:29 PST 2013,,,,36,100% (128/128),100% (128/128),100% (128/128),http://www.buzzfeed.com/jessicamisener/29-reasons-jon-stewart-is-the-most-perfect-man-on-earth#8323060580387745971,http://www.buzzfeed.com/rachelzarrell/this-epic-note-passing-war-on-a-delayed-flight-wins-thanksgi#-91037916206573008,http://www.buzzfeed.com/joelanderson/the-sexual-assault-investigation-of-the-heisman-frontrunner#-4165104985903128402,0,0,0,,
27PQ67051QKCSTSMSS317MGI5KLFZF,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2X5WIOV1S7SN8FK0T3UYNZ8NL0FKZ7,A3E5ET7SA00PP8,Submitted,Sun Dec 08 23:55:12 GMT 2013,Sun Dec 08 23:56:14 GMT 2013,Tue Dec 10 15:56:14 PST 2013,,,,62,100% (95/95),100% (95/95),100% (95/95),http://www.buzzfeed.com/jessicamisener/29-reasons-jon-stewart-is-the-most-perfect-man-on-earth#8323060580387745971,http://www.buzzfeed.com/rachelzarrell/this-epic-note-passing-war-on-a-delayed-flight-wins-thanksgi#-91037916206573008,http://www.buzzfeed.com/joelanderson/the-sexual-assault-investigation-of-the-heisman-frontrunner#-4165104985903128402,0,0,1,,
28RZJMJUNU8L48IRZIWRJ8D8OS2G0N,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2APULRGNTBJ3RO4H4HG7X62KUK77TM,A26L95RMC7I9TB,Submitted,Mon Dec 09 06:52:42 GMT 2013,Mon Dec 09 06:53:46 GMT 2013,Tue Dec 10 22:53:46 PST 2013,,,,64,100% (17/17),100% (17/17),100% (17/17),http://www.buzzfeed.com/tonymerevick/lgbt-media-advocacy-group-glaad-names-sarah-kate-ellis-new-p#-3277330115281762032,http://www.buzzfeed.com/mjs538/40-amazing-grilled-cheese-sandwich-recipes#4766286582985850204,http://www.buzzfeed.com/mjkiebus/11-important-takeaways-from-the-mets-awful-holiday-video#-6809607742985623044,0,0,0,,
28RZJMJUNU8L48IRZIWRJ8D8OS2G0N,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 20:49:11 GMT 2013,4,BatchId:1354653;,3600,172800,Mon Dec 09 20:49:11 GMT 2013,,,2FJ98D8J3VE71UJDM03GDMCKLK0XH8,A14PFRHG0A2YY9,Submitted,Mon Dec 09 12:31:53 GMT 2013,Mon Dec 09 12:33:24 GMT 2013,Wed Dec 11 04:33:24 PST 2013,,,,91,100% (30/30),100% (30/30),100% (30/30),http://www.buzzfeed.com/tonymerevick/lgbt-media-advocacy-group-glaad-names-sarah-kate-ellis-new-p#-3277330115281762032,http://www.buzzfeed.com/mjs538/40-amazing-grilled-cheese-sandwich-recipes#4766286582985850204,http://www.buzzfeed.com/mjkiebus/11-important-takeaways-from-the-mets-awful-holiday-video#-6809607742985623044,0,0,0,,
