HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.site1,Input.site2,Input.site3,Answer.Q1,Answer.Q2,Answer.Q3,Approve,Reject
2DMZMAZHHRRLKSR8MPMRR1KHTYKLCQ,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,22O6NG1FS3NYSL2IE36Z2ZL2A08ZLD,ARB4PAABFRZA4,Approved,Sun Dec 08 19:39:54 GMT 2013,Sun Dec 08 19:40:38 GMT 2013,Tue Dec 10 11:40:38 PST 2013,Sun Dec 08 19:47:03 PST 2013,,,44,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/samimain/this-pug-puppy-understands-how-much-you-need-to-go-home-for#-5035552041129532577,http://www.buzzfeed.com/tomphillips/ranking-every-episode-of-the-modern-doctor-who#5306799262934434395,http://www.buzzfeed.com/christinebyrne/next-level-appetizers#5451293688113997060,0,0,0,,
2DMZMAZHHRRLKSR8MPMRR1KHTYKLCQ,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,28ENCWYB49F9XUJ1W3SJYNSTIQDSOI,A6TLQCPSSXUUU,Approved,Sun Dec 08 19:09:48 GMT 2013,Sun Dec 08 19:10:33 GMT 2013,Tue Dec 10 11:10:33 PST 2013,Sun Dec 08 19:47:07 PST 2013,,,45,100% (112/112),100% (112/112),100% (112/112),http://www.buzzfeed.com/samimain/this-pug-puppy-understands-how-much-you-need-to-go-home-for#-5035552041129532577,http://www.buzzfeed.com/tomphillips/ranking-every-episode-of-the-modern-doctor-who#5306799262934434395,http://www.buzzfeed.com/christinebyrne/next-level-appetizers#5451293688113997060,0,0,0,,
2DMZMAZHHRRLKSR8MPMRR1KHTYKLCQ,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,2GCW4ZMAZHHRWN6AZQEN5RH1XQCJAA,A3E5ET7SA00PP8,Approved,Mon Dec 09 01:26:10 GMT 2013,Mon Dec 09 01:27:25 GMT 2013,Tue Dec 10 17:27:25 PST 2013,Sun Dec 08 19:47:04 PST 2013,,,75,100% (74/74),100% (74/74),100% (74/74),http://www.buzzfeed.com/samimain/this-pug-puppy-understands-how-much-you-need-to-go-home-for#-5035552041129532577,http://www.buzzfeed.com/tomphillips/ranking-every-episode-of-the-modern-doctor-who#5306799262934434395,http://www.buzzfeed.com/christinebyrne/next-level-appetizers#5451293688113997060,0,0,0,,
2DMZMAZHHRRLKSR8MPMRR1KHTYKLCQ,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,2WGFXRDS4IC1J047WL6MB1A2V46VY1,A198SS8SV0LWKB,Approved,Sun Dec 08 19:21:01 GMT 2013,Sun Dec 08 19:21:59 GMT 2013,Tue Dec 10 11:21:59 PST 2013,Sun Dec 08 19:47:02 PST 2013,,,58,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/samimain/this-pug-puppy-understands-how-much-you-need-to-go-home-for#-5035552041129532577,http://www.buzzfeed.com/tomphillips/ranking-every-episode-of-the-modern-doctor-who#5306799262934434395,http://www.buzzfeed.com/christinebyrne/next-level-appetizers#5451293688113997060,0,0,0,,
21NUFJ51Y7QET16IPUSC2TMOKMXDA0,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,2LYBFMFFOYYIY3K3EF7E2C0RA5ZMZ3,A198SS8SV0LWKB,Approved,Sun Dec 08 19:20:27 GMT 2013,Sun Dec 08 19:21:23 GMT 2013,Tue Dec 10 11:21:23 PST 2013,Sun Dec 08 19:46:59 PST 2013,,,56,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/antwaunsargent/reasons-why-corey-and-mrfeeny-had-the-best-student-teache#-6933429560601537695,http://www.buzzfeed.com/emofly/things-you-need-to-host-a-holiday-party#1762990375484287332,http://www.buzzfeed.com/bananastandard/20-little-victories-that-brighten-your-day-g03z#-2865936682698300795,0,0,0,,
21NUFJ51Y7QET16IPUSC2TMOKMXDA0,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,2T6NLVWJ5OPB50M0YAPM6B7E2I52U5,A3E5ET7SA00PP8,Approved,Sun Dec 08 20:35:19 GMT 2013,Sun Dec 08 20:36:40 GMT 2013,Tue Dec 10 12:36:40 PST 2013,Sun Dec 08 19:46:53 PST 2013,,,81,100% (74/74),100% (74/74),100% (74/74),http://www.buzzfeed.com/antwaunsargent/reasons-why-corey-and-mrfeeny-had-the-best-student-teache#-6933429560601537695,http://www.buzzfeed.com/emofly/things-you-need-to-host-a-holiday-party#1762990375484287332,http://www.buzzfeed.com/bananastandard/20-little-victories-that-brighten-your-day-g03z#-2865936682698300795,0,0,0,,
21NUFJ51Y7QET16IPUSC2TMOKMXDA0,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,2UA62NJQ21724B0AG82KVCVEO3AWO2,ARB4PAABFRZA4,Approved,Sun Dec 08 19:51:35 GMT 2013,Sun Dec 08 19:52:43 GMT 2013,Tue Dec 10 11:52:43 PST 2013,Sun Dec 08 19:47:01 PST 2013,,,68,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/antwaunsargent/reasons-why-corey-and-mrfeeny-had-the-best-student-teache#-6933429560601537695,http://www.buzzfeed.com/emofly/things-you-need-to-host-a-holiday-party#1762990375484287332,http://www.buzzfeed.com/bananastandard/20-little-victories-that-brighten-your-day-g03z#-2865936682698300795,0,0,0,,
21NUFJ51Y7QET16IPUSC2TMOKMXDA0,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:15 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:15 GMT 2013,,,2WU5L8I9NZW6MGQQNGVQ67T8JIPUKH,A2ZBYVQLDUZOV7,Approved,Sun Dec 08 19:59:06 GMT 2013,Sun Dec 08 19:59:33 GMT 2013,Tue Dec 10 11:59:33 PST 2013,Sun Dec 08 19:46:57 PST 2013,,,27,100% (116/116),100% (116/116),100% (116/116),http://www.buzzfeed.com/antwaunsargent/reasons-why-corey-and-mrfeeny-had-the-best-student-teache#-6933429560601537695,http://www.buzzfeed.com/emofly/things-you-need-to-host-a-holiday-party#1762990375484287332,http://www.buzzfeed.com/bananastandard/20-little-victories-that-brighten-your-day-g03z#-2865936682698300795,0,0,0,,
2C88H88MQU6LAQ2FBKSR7X4AN8LATG,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:16 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:16 GMT 2013,,,245D8XMB3Q39422QTVF634EV522GRU,ARB4PAABFRZA4,Approved,Sun Dec 08 18:59:45 GMT 2013,Sun Dec 08 19:01:46 GMT 2013,Tue Dec 10 11:01:46 PST 2013,Sun Dec 08 19:46:55 PST 2013,,,121,100% (99/99),100% (99/99),100% (99/99),http://www.buzzfeed.com/jordanzakarin/12-posters-that-totally-spoiled-the-movie#-5754097056416214876,http://www.buzzfeed.com/regajha/washington-dcs-metro-system-just-released-a-really-really-se#1658841042764692706,http://www.buzzfeed.com/lesterfeder/ikea-pulls-lesbian-couple-from-russian-edition-of-its-magazi#-3490201499528756022,0,1,1,,
2C88H88MQU6LAQ2FBKSR7X4AN8LATG,2YFVHVKCJ011P4YOI90K0W618RB68Y,Decide if a website has sensitive content (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Visit and review three website. For each website, decide if the content is sensitive or not.",categorization,$0.06 ,Sun Dec 08 18:59:16 GMT 2013,4,BatchId:1354557;,3600,172800,Mon Dec 09 18:59:16 GMT 2013,,,2C5IPDOBDDP8ULN4TF487MB33CIC1M,A198SS8SV0LWKB,Approved,Sun Dec 08 19:19:23 GMT 2013,Sun Dec 08 19:20:26 GMT 2013,Tue Dec 10 11:20:26 PST 2013,Sun Dec 08 19:46:58 PST 2013,,,63,100% (184/184),100% (184/184),100% (184/184),http://www.buzzfeed.com/jordanzakarin/12-posters-that-totally-spoiled-the-movie#-5754097056416214876,http://www.buzzfeed.com/regajha/washington-dcs-metro-system-just-released-a-really-really-se#1658841042764692706,http://www.buzzfeed.com/lesterfeder/ikea-pulls-lesbian-couple-from-russian-edition-of-its-magazi#-3490201499528756022,0,0,0,,
